cell,feature,time,int
cell17_01,nucl,43,-0.05225473722900812
cell17_01,nucl,44,-0.05365153882000819
cell17_01,nucl,45,-0.0180804787440025
cell17_01,nucl,46,-0.04858920988205334
cell17_01,nucl,47,-0.04896702317583034
cell17_01,nucl,48,-0.050806863156927375
cell17_01,nucl,49,-0.05226027520888434
cell17_01,nucl,50,-0.05504280243113205
cell17_01,nucl,51,-0.03586170146432381
cell17_01,nucl,52,-0.0396804462545206
cell17_01,nucl,53,-0.025557366907985817
cell17_01,nucl,54,-0.028973069829413736
cell17_01,nucl,55,-0.02931580925064152
cell17_01,nucl,56,-0.037051136475514626
cell17_01,nucl,57,-0.04678382844240818
cell17_01,nucl,58,-0.053334027973772145
cell17_01,nucl,59,-0.07933176683709972
cell17_01,nucl,60,-0.05192615042301963
cell17_01,nucl,61,-0.0598540762813655
cell17_01,nucl,62,-0.058984613440800235
cell17_01,nucl,63,-0.06684300688514475
cell17_01,nucl,64,-0.060940750999297626
cell17_01,nucl,65,-0.057568736585781995
cell17_01,nucl,66,-0.06512992511010317
cell17_01,nucl,67,-0.06154931345458359
cell17_01,nucl,68,-0.04822924119009955
cell17_01,nucl,69,-0.04705088213866118
cell17_01,nucl,70,-0.07219392610776
cell17_01,nucl,71,-0.06955723235558578
cell17_01,nucl,72,-0.07406453264372485
cell17_01,nucl,73,-0.0747192449313126
cell17_01,nucl,74,-0.06879606778815542
cell17_01,nucl,75,-0.08745352199111289
cell17_01,nucl,76,-0.09668656510695274
cell17_01,nucl,77,-0.07750054149136562
cell17_01,nucl,78,-0.0810386953011676
cell17_01,nucl,79,-0.09705268710988009
cell17_01,nucl,80,-0.0982107402351056
cell17_01,nucl,81,-0.10027271474234854
cell17_01,nucl,82,-0.11741399312141873
cell17_01,nucl,83,-0.10914455850403976
cell17_01,nucl,84,-0.11756905655795263
cell17_01,nucl,85,-0.10612082149162813
cell17_01,nucl,86,-0.10767576317464896
cell17_01,nucl,87,-0.10409822817461609
cell17_01,nucl,88,-0.1092854693253345
cell17_01,nucl,89,-0.1060383671245823
cell17_01,nucl,90,-0.10317277020419142
cell17_01,nucl,91,-0.09859101485327225
cell17_01,nucl,92,-0.09503009379286805
cell17_01,nucl,93,-0.09790553601081668
cell17_01,nucl,94,-0.14050675387412453
cell17_01,nucl,95,-0.1345257356078158
cell17_01,nucl,96,-0.1451771169030631
cell17_01,nucl,97,-0.12771155903568582
cell17_01,nucl,98,-0.14410151814488342
cell17_01,nucl,99,-0.14940321087971017
cell17_01,nucl,100,-0.11519326319105785
cell17_01,nucl,101,-0.12447122547700465
cell17_01,nucl,102,-0.12524715799077163
cell17_01,nucl,103,-0.13487893565769868
cell17_01,nucl,104,-0.1287834658072816
cell17_01,nucl,105,-0.13738517921723312
cell17_01,nucl,106,-0.147352927663317
cell17_01,nucl,107,-0.12624460969958703
cell17_01,nucl,108,-0.1491189279127313
cell17_01,nucl,109,-0.13033902282139975
cell17_01,nucl,110,-0.1423244419357167
cell17_01,nucl,111,-0.14512912107746928
cell17_01,nucl,112,-0.1317807435825068
cell17_01,nucl,113,-0.12915389512789033
cell17_01,nucl,114,-0.1373741032574808
cell17_01,nucl,115,-0.13754701129583805
cell17_01,nucl,116,-0.13305140229854875
cell17_01,nucl,117,-0.13647202786875556
