sample,channel,frame,angl,val
20180718-1315-0007,ch2,11,0,6.8838263
20180718-1315-0007,ch2,11,0,7.259817
20180718-1315-0007,ch2,11,0,7.089113
20180718-1315-0007,ch2,11,0,6.5572777
20180718-1315-0007,ch2,11,0,5.8820534
20180718-1315-0007,ch2,11,0,5.2682385
20180718-1315-0007,ch2,11,0,4.7750053
20180718-1315-0007,ch2,11,0,4.381736
20180718-1315-0007,ch2,11,0,3.9894872
20180718-1315-0007,ch2,11,0,3.5444918
20180718-1315-0007,ch2,11,0,3.0486522
20180718-1315-0007,ch2,11,0,2.5283532
20180718-1315-0007,ch2,11,0,2.0744677
20180718-1315-0007,ch2,11,0,1.7419405
20180718-1315-0007,ch2,11,0,1.5586545
20180718-1315-0007,ch2,11,0,1.5333056
20180718-1315-0007,ch2,11,0,1.6527098
20180718-1315-0007,ch2,11,0,1.874754
20180718-1315-0007,ch2,11,0,2.14615
20180718-1315-0007,ch2,11,0,2.392806
20180718-1315-0007,ch2,11,0,2.557145
20180718-1315-0007,ch2,11,0,2.6356468
20180718-1315-0007,ch2,11,0,2.6560318
20180718-1315-0007,ch2,11,0,2.697134
20180718-1315-0007,ch2,11,0,2.8392997
20180718-1315-0007,ch2,11,0,3.144423
20180718-1315-0007,ch2,11,0,3.6325269
20180718-1315-0007,ch2,11,0,4.229471
20180718-1315-0007,ch2,11,0,4.799918
20180718-1315-0007,ch2,11,0,nan
20180718-1315-0007,ch2,11,0,nan
20180718-1315-0007,ch2,11,18.0,nan
20180718-1315-0007,ch2,11,18.0,nan
20180718-1315-0007,ch2,11,18.0,nan
20180718-1315-0007,ch2,11,18.0,1.9417517
20180718-1315-0007,ch2,11,18.0,1.7856762
20180718-1315-0007,ch2,11,18.0,2.0210304
20180718-1315-0007,ch2,11,18.0,2.2723148
20180718-1315-0007,ch2,11,18.0,2.0446696
20180718-1315-0007,ch2,11,18.0,2.1495962
20180718-1315-0007,ch2,11,18.0,2.170414
20180718-1315-0007,ch2,11,18.0,1.7848499
20180718-1315-0007,ch2,11,18.0,1.6918322
20180718-1315-0007,ch2,11,18.0,1.6077511
20180718-1315-0007,ch2,11,18.0,1.5659163
20180718-1315-0007,ch2,11,18.0,1.3458459
20180718-1315-0007,ch2,11,18.0,1.4618192
20180718-1315-0007,ch2,11,18.0,1.700161
20180718-1315-0007,ch2,11,18.0,1.6986539
20180718-1315-0007,ch2,11,18.0,2.1135077
20180718-1315-0007,ch2,11,18.0,2.655242
20180718-1315-0007,ch2,11,18.0,2.6621237
20180718-1315-0007,ch2,11,18.0,3.1874926
20180718-1315-0007,ch2,11,18.0,3.7126584
20180718-1315-0007,ch2,11,18.0,3.472743
20180718-1315-0007,ch2,11,18.0,3.472743
20180718-1315-0007,ch2,11,18.0,3.8659406
20180718-1315-0007,ch2,11,18.0,4.190592
20180718-1315-0007,ch2,11,18.0,4.081116
20180718-1315-0007,ch2,11,18.0,4.223919
20180718-1315-0007,ch2,11,18.0,4.151965
20180718-1315-0007,ch2,11,18.0,4.2420845
20180718-1315-0007,ch2,11,18.0,3.789897
20180718-1315-0007,ch2,11,18.0,3.2337554
20180718-1315-0007,ch2,11,18.0,3.0941353
20180718-1315-0007,ch2,11,18.0,2.5253353
20180718-1315-0007,ch2,11,18.0,2.1031294
20180718-1315-0007,ch2,11,18.0,2.0508957
20180718-1315-0007,ch2,11,18.0,1.8479661
20180718-1315-0007,ch2,11,18.0,1.7588761
20180718-1315-0007,ch2,11,18.0,1.7598597
20180718-1315-0007,ch2,11,18.0,1.9609109
20180718-1315-0007,ch2,11,18.0,2.0710685
20180718-1315-0007,ch2,11,18.0,2.2641754
20180718-1315-0007,ch2,11,18.0,2.5035653
20180718-1315-0007,ch2,11,18.0,2.756154
20180718-1315-0007,ch2,11,18.0,3.0377145
20180718-1315-0007,ch2,11,18.0,2.8739395
20180718-1315-0007,ch2,11,18.0,3.0105486
20180718-1315-0007,ch2,11,18.0,3.0105486
20180718-1315-0007,ch2,11,18.0,2.481143
20180718-1315-0007,ch2,11,18.0,2.556243
20180718-1315-0007,ch2,11,18.0,2.664194
20180718-1315-0007,ch2,11,18.0,2.8242369
20180718-1315-0007,ch2,11,18.0,2.473133
20180718-1315-0007,ch2,11,18.0,2.7160952
20180718-1315-0007,ch2,11,18.0,2.9262762
20180718-1315-0007,ch2,11,18.0,2.6897106
20180718-1315-0007,ch2,11,18.0,2.6822314
20180718-1315-0007,ch2,11,18.0,2.5409608
20180718-1315-0007,ch2,11,18.0,2.0921562
20180718-1315-0007,ch2,11,18.0,1.8590934
20180718-1315-0007,ch2,11,18.0,1.677012
20180718-1315-0007,ch2,11,18.0,1.5778036
20180718-1315-0007,ch2,11,18.0,1.523341
20180718-1315-0007,ch2,11,18.0,1.6897281
20180718-1315-0007,ch2,11,18.0,1.9451119
20180718-1315-0007,ch2,11,18.0,2.3403053
20180718-1315-0007,ch2,11,18.0,2.6245015
20180718-1315-0007,ch2,11,18.0,2.749344
20180718-1315-0007,ch2,11,18.0,2.748391
20180718-1315-0007,ch2,11,18.0,2.4427266
20180718-1315-0007,ch2,11,18.0,2.0487843
20180718-1315-0007,ch2,11,18.0,1.9133496
20180718-1315-0007,ch2,11,18.0,1.5074928
20180718-1315-0007,ch2,11,18.0,1.1993597
20180718-1315-0007,ch2,11,18.0,0.99657166
20180718-1315-0007,ch2,11,18.0,0.70481765
20180718-1315-0007,ch2,11,18.0,0.66717
20180718-1315-0007,ch2,11,18.0,0.6779117
20180718-1315-0007,ch2,11,18.0,0.5244397
20180718-1315-0007,ch2,11,18.0,0.5720819
20180718-1315-0007,ch2,11,18.0,0.63482666
20180718-1315-0007,ch2,11,18.0,0.47005227
20180718-1315-0007,ch2,11,18.0,0.511117
20180718-1315-0007,ch2,11,18.0,0.5508018
20180718-1315-0007,ch2,11,18.0,0.4503621
20180718-1315-0007,ch2,11,18.0,0.507712
20180718-1315-0007,ch2,11,18.0,0.581612
20180718-1315-0007,ch2,11,18.0,0.6777838
20180718-1315-0007,ch2,11,18.0,0.8365872
20180718-1315-0007,ch2,11,18.0,1.0176629
20180718-1315-0007,ch2,11,18.0,1.2224545
20180718-1315-0007,ch2,11,18.0,1.624018
20180718-1315-0007,ch2,11,18.0,1.8477498
20180718-1315-0007,ch2,11,18.0,2.0615482
20180718-1315-0007,ch2,11,18.0,2.6821284
20180718-1315-0007,ch2,11,18.0,2.6821284
20180718-1315-0007,ch2,11,18.0,2.9909124
20180718-1315-0007,ch2,11,18.0,4.444194
20180718-1315-0007,ch2,11,18.0,5.429549
20180718-1315-0007,ch2,11,18.0,6.8464727
20180718-1315-0007,ch2,11,18.0,8.80918
20180718-1315-0007,ch2,11,18.0,16.7924
20180718-1315-0007,ch2,11,18.0,20.907036
20180718-1315-0007,ch2,11,18.0,24.332575
20180718-1315-0007,ch2,11,18.0,35.07326
20180718-1315-0007,ch2,11,18.0,33.057713
20180718-1315-0007,ch2,11,18.0,28.325611
20180718-1315-0007,ch2,11,18.0,27.196512
20180718-1315-0007,ch2,11,18.0,20.219387
20180718-1315-0007,ch2,11,18.0,15.488453
20180718-1315-0007,ch2,11,18.0,20.603762
20180718-1315-0007,ch2,11,18.0,25.693298
20180718-1315-0007,ch2,11,18.0,42.33009
20180718-1315-0007,ch2,11,18.0,86.1287
20180718-1315-0007,ch2,11,18.0,387.6819
20180718-1315-0007,ch2,11,18.0,808.39105
20180718-1315-0007,ch2,11,18.0,1549.6458
20180718-1315-0007,ch2,11,18.0,3581.2124
20180718-1315-0007,ch2,11,18.0,3581.2124
20180718-1315-0007,ch2,11,18.0,4820.03
20180718-1315-0007,ch2,11,18.0,5734.541
20180718-1315-0007,ch2,11,18.0,5511.4854
20180718-1315-0007,ch2,11,18.0,4828.5166
20180718-1315-0007,ch2,11,18.0,3932.5796
20180718-1315-0007,ch2,11,18.0,2133.208
20180718-1315-0007,ch2,11,18.0,1609.0806
20180718-1315-0007,ch2,11,18.0,1264.1447
20180718-1315-0007,ch2,11,18.0,824.4491
20180718-1315-0007,ch2,11,18.0,758.448
20180718-1315-0007,ch2,11,18.0,722.62915
20180718-1315-0007,ch2,11,18.0,653.5793
20180718-1315-0007,ch2,11,18.0,637.3286
20180718-1315-0007,ch2,11,18.0,612.31586
20180718-1315-0007,ch2,11,18.0,559.08496
20180718-1315-0007,ch2,11,18.0,522.94257
20180718-1315-0007,ch2,11,18.0,491.044
20180718-1315-0007,ch2,11,18.0,466.6916
20180718-1315-0007,ch2,11,18.0,436.54947
20180718-1315-0007,ch2,11,18.0,432.1117
20180718-1315-0007,ch2,11,18.0,431.63116
20180718-1315-0007,ch2,11,18.0,446.6164
20180718-1315-0007,ch2,11,18.0,449.46234
20180718-1315-0007,ch2,11,18.0,449.46234
20180718-1315-0007,ch2,11,18.0,495.24048
20180718-1315-0007,ch2,11,18.0,487.02792
20180718-1315-0007,ch2,11,18.0,467.90558
20180718-1315-0007,ch2,11,18.0,526.2992
20180718-1315-0007,ch2,11,18.0,490.74487
20180718-1315-0007,ch2,11,18.0,452.07794
20180718-1315-0007,ch2,11,18.0,413.20605
20180718-1315-0007,ch2,11,18.0,439.803
20180718-1315-0007,ch2,11,18.0,389.84033
20180718-1315-0007,ch2,11,18.0,344.35196
20180718-1315-0007,ch2,11,18.0,336.4233
20180718-1315-0007,ch2,11,18.0,295.46118
20180718-1315-0007,ch2,11,18.0,266.21075
20180718-1315-0007,ch2,11,18.0,259.06982
20180718-1315-0007,ch2,11,18.0,248.70316
20180718-1315-0007,ch2,11,18.0,248.41792
20180718-1315-0007,ch2,11,18.0,258.12906
20180718-1315-0007,ch2,11,18.0,269.3342
20180718-1315-0007,ch2,11,18.0,282.57974
20180718-1315-0007,ch2,11,18.0,294.86783
20180718-1315-0007,ch2,11,18.0,307.986
20180718-1315-0007,ch2,11,18.0,316.09204
20180718-1315-0007,ch2,11,18.0,320.157
20180718-1315-0007,ch2,11,18.0,329.43887
20180718-1315-0007,ch2,11,18.0,332.94727
20180718-1315-0007,ch2,11,18.0,332.5711
20180718-1315-0007,ch2,11,18.0,343.8216
20180718-1315-0007,ch2,11,18.0,336.42947
20180718-1315-0007,ch2,11,18.0,325.69177
20180718-1315-0007,ch2,11,18.0,312.64233
20180718-1315-0007,ch2,11,18.0,306.03735
20180718-1315-0007,ch2,11,18.0,289.70337
20180718-1315-0007,ch2,11,18.0,274.62775
20180718-1315-0007,ch2,11,18.0,260.0081
20180718-1315-0007,ch2,11,18.0,246.68481
20180718-1315-0007,ch2,11,18.0,235.51292
20180718-1315-0007,ch2,11,18.0,217.206
20180718-1315-0007,ch2,11,18.0,207.41365
20180718-1315-0007,ch2,11,18.0,198.1849
20180718-1315-0007,ch2,11,18.0,181.83267
20180718-1315-0007,ch2,11,18.0,173.33969
20180718-1315-0007,ch2,11,18.0,164.01872
20180718-1315-0007,ch2,11,18.0,153.72934
20180718-1315-0007,ch2,11,18.0,144.43033
20180718-1315-0007,ch2,11,18.0,134.3909
20180718-1315-0007,ch2,11,18.0,124.62175
20180718-1315-0007,ch2,11,18.0,118.81299
20180718-1315-0007,ch2,11,18.0,118.81299
20180718-1315-0007,ch2,11,18.0,111.631516
20180718-1315-0007,ch2,11,18.0,108.55351
20180718-1315-0007,ch2,11,18.0,105.01002
20180718-1315-0007,ch2,11,18.0,102.73678
20180718-1315-0007,ch2,11,18.0,104.78779
20180718-1315-0007,ch2,11,18.0,104.2216
20180718-1315-0007,ch2,11,18.0,103.60484
20180718-1315-0007,ch2,11,18.0,102.9274
20180718-1315-0007,ch2,11,18.0,106.120514
20180718-1315-0007,ch2,11,18.0,105.8585
20180718-1315-0007,ch2,11,18.0,106.94691
20180718-1315-0007,ch2,11,18.0,112.21429
20180718-1315-0007,ch2,11,18.0,118.229065
20180718-1315-0007,ch2,11,18.0,128.53436
20180718-1315-0007,ch2,11,18.0,147.36765
20180718-1315-0007,ch2,11,18.0,170.31435
20180718-1315-0007,ch2,11,18.0,201.22421
20180718-1315-0007,ch2,11,18.0,249.40865
20180718-1315-0007,ch2,11,18.0,299.076
20180718-1315-0007,ch2,11,18.0,356.74585
20180718-1315-0007,ch2,11,18.0,420.46277
20180718-1315-0007,ch2,11,18.0,484.98642
20180718-1315-0007,ch2,11,18.0,539.93024
20180718-1315-0007,ch2,11,18.0,539.93024
20180718-1315-0007,ch2,11,18.0,573.522
20180718-1315-0007,ch2,11,18.0,607.5398
20180718-1315-0007,ch2,11,18.0,642.6694
20180718-1315-0007,ch2,11,18.0,699.16956
20180718-1315-0007,ch2,11,18.0,805.4119
20180718-1315-0007,ch2,11,18.0,986.23627
20180718-1315-0007,ch2,11,18.0,1479.6011
20180718-1315-0007,ch2,11,18.0,1990.7208
20180718-1315-0007,ch2,11,18.0,2581.6897
20180718-1315-0007,ch2,11,18.0,3088.396
20180718-1315-0007,ch2,11,18.0,3332.922
20180718-1315-0007,ch2,11,18.0,2887.18
20180718-1315-0007,ch2,11,18.0,2130.9673
20180718-1315-0007,ch2,11,18.0,1009.21155
20180718-1315-0007,ch2,11,18.0,475.58783
20180718-1315-0007,ch2,11,18.0,187.28603
20180718-1315-0007,ch2,11,18.0,37.49957
20180718-1315-0007,ch2,11,18.0,11.647134
20180718-1315-0007,ch2,11,18.0,3.7626913
20180718-1315-0007,ch2,11,18.0,1.3783091
20180718-1315-0007,ch2,11,18.0,0.44379598
20180718-1315-0007,ch2,11,18.0,0.26568174
20180718-1315-0007,ch2,11,18.0,0.26568174
20180718-1315-0007,ch2,11,18.0,0.1557813
20180718-1315-0007,ch2,11,18.0,0.1347956
20180718-1315-0007,ch2,11,18.0,0.13391815
20180718-1315-0007,ch2,11,18.0,0.12518267
20180718-1315-0007,ch2,11,18.0,0.16194959
20180718-1315-0007,ch2,11,18.0,0.23381893
20180718-1315-0007,ch2,11,18.0,0.3305943
20180718-1315-0007,ch2,11,18.0,0.5360615
20180718-1315-0007,ch2,11,18.0,0.85575736
20180718-1315-0007,ch2,11,18.0,1.3113807
20180718-1315-0007,ch2,11,18.0,1.8763454
20180718-1315-0007,ch2,11,18.0,2.5906355
20180718-1315-0007,ch2,11,18.0,3.428291
20180718-1315-0007,ch2,11,18.0,4.3500915
20180718-1315-0007,ch2,11,18.0,5.585965
20180718-1315-0007,ch2,11,18.0,7.166805
20180718-1315-0007,ch2,11,18.0,9.362684
